228

22								145.220835127	145.2113646147	145.2113646147	157.8450279811	157.8450279811	157.8355574688	153.895824365	153.895824365	153.895824365	153.895824365	142.0576840293	142.0576840293	142.0576840293	142.0576840293	142.0576840293	123.116659492	123.116659492	123.116659492	123.116659492	123.116659492
25								165.0236762807	165.0129143349	165.0129143349	179.3693499785	179.3693499785	179.3585880327	174.8816185966	174.8816185966	174.8816185966	174.8816185966	161.4291863969	161.4291863969	161.4291863969	161.4291863969	161.4291863969	139.9052948773	139.9052948773	139.9052948773	139.9052948773	139.9052948773
17								112.2160998709	112.2087817477	112.2087817477	121.9711579854	121.9711579854	121.9638398622	118.9195006457	118.9195006457	118.9195006457	118.9195006457	109.7718467499	109.7718467499	109.7718467499	109.7718467499	109.7718467499	95.1356005166	95.1356005166	95.1356005166	95.1356005166	95.1356005166
22								145.220835127	145.2113646147	145.2113646147	157.8450279811	157.8450279811	157.8355574688	153.895824365	153.895824365	153.895824365	153.895824365	142.0576840293	142.0576840293	142.0576840293	142.0576840293	142.0576840293	123.116659492	123.116659492	123.116659492	123.116659492	123.116659492
22								145.220835127	145.2113646147	145.2113646147	157.8450279811	157.8450279811	157.8355574688	153.895824365	153.895824365	153.895824365	153.895824365	142.0576840293	142.0576840293	142.0576840293	142.0576840293	142.0576840293	123.116659492	123.116659492	123.116659492	123.116659492	123.116659492
22								145.220835127	145.2113646147	145.2113646147	157.8450279811	157.8450279811	157.8355574688	153.895824365	153.895824365	153.895824365	153.895824365	142.0576840293	142.0576840293	142.0576840293	142.0576840293	142.0576840293	123.116659492	123.116659492	123.116659492	123.116659492	123.116659492
19								125.4179939733	125.4098148945	125.4098148945	136.3207059836	136.3207059836	136.3125269049	132.9100301334	132.9100301334	132.9100301334	132.9100301334	122.6861816616	122.6861816616	122.6861816616	122.6861816616	122.6861816616	106.3280241068	106.3280241068	106.3280241068	106.3280241068	106.3280241068
22								145.220835127	145.2113646147	145.2113646147	157.8450279811	157.8450279811	157.8355574688	153.895824365	153.895824365	153.895824365	153.895824365	142.0576840293	142.0576840293	142.0576840293	142.0576840293	142.0576840293	123.116659492	123.116659492	123.116659492	123.116659492	123.116659492
34								224.4321997417	224.4175634955	224.4175634955	243.9423159707	243.9423159707	243.9276797245	237.8390012914	237.8390012914	237.8390012914	237.8390012914	219.5436934998	219.5436934998	219.5436934998	219.5436934998	219.5436934998	190.2712010331	190.2712010331	190.2712010331	190.2712010331	190.2712010331
45								297.0426173052	297.0232458028	297.0232458028	322.8648299613	322.8648299613	322.8454584589	314.786913474	314.786913474	314.786913474	314.786913474	290.5725355144	290.5725355144	290.5725355144	290.5725355144	290.5725355144	251.8295307792	251.8295307792	251.8295307792	251.8295307792	251.8295307792
85								561.0804993543	561.0439087387	561.0439087387	609.8557899268	609.8557899268	609.8191993112	594.5975032286	594.5975032286	594.5975032286	594.5975032286	548.8592337495	548.8592337495	548.8592337495	548.8592337495	548.8592337495	475.6780025829	475.6780025829	475.6780025829	475.6780025829	475.6780025829
97								640.291863969	640.2501076195	640.2501076195	695.9530779165	695.9530779165	695.9113215669	678.540680155	678.540680155	678.540680155	678.540680155	626.34524322	626.34524322	626.34524322	626.34524322	626.34524322	542.832544124	542.832544124	542.832544124	542.832544124	542.832544124
45								297.0426173052	297.0232458028	297.0232458028	322.8648299613	322.8648299613	322.8454584589	314.786913474	314.786913474	314.786913474	314.786913474	290.5725355144	290.5725355144	290.5725355144	290.5725355144	290.5725355144	251.8295307792	251.8295307792	251.8295307792	251.8295307792	251.8295307792
22								145.220835127	145.2113646147	145.2113646147	157.8450279811	157.8450279811	157.8355574688	153.895824365	153.895824365	153.895824365	153.895824365	142.0576840293	142.0576840293	142.0576840293	142.0576840293	142.0576840293	123.116659492	123.116659492	123.116659492	123.116659492	123.116659492
22								145.220835127	145.2113646147	145.2113646147	157.8450279811	157.8450279811	157.8355574688	153.895824365	153.895824365	153.895824365	153.895824365	142.0576840293	142.0576840293	142.0576840293	142.0576840293	142.0576840293	123.116659492	123.116659492	123.116659492	123.116659492	123.116659492
15								99.0142057684	99.0077486009	99.0077486009	107.6216099871	107.6216099871	107.6151528196	104.928971158	104.928971158	104.928971158	104.928971158	96.8575118381	96.8575118381	96.8575118381	96.8575118381	96.8575118381	83.9431769264	83.9431769264	83.9431769264	83.9431769264	83.9431769264
16								105.6151528196	105.6082651743	105.6082651743	114.7963839862	114.7963839862	114.7894963409	111.9242359019	111.9242359019	111.9242359019	111.9242359019	103.314679294	103.314679294	103.314679294	103.314679294	103.314679294	89.5393887215	89.5393887215	89.5393887215	89.5393887215	89.5393887215
90								594.0852346104	594.0464916057	594.0464916057	645.7296599225	645.7296599225	645.6909169178	629.5738269479	629.5738269479	629.5738269479	629.5738269479	581.1450710288	581.1450710288	581.1450710288	581.1450710288	581.1450710288	503.6590615583	503.6590615583	503.6590615583	503.6590615583	503.6590615583
42								277.2397761515	277.2216960827	277.2216960827	301.3405079638	301.3405079638	301.322427895	293.8011192424	293.8011192424	293.8011192424	293.8011192424	271.2010331468	271.2010331468	271.2010331468	271.2010331468	271.2010331468	235.0408953939	235.0408953939	235.0408953939	235.0408953939	235.0408953939
26								171.6246233319	171.6134309083	171.6134309083	186.5441239776	186.5441239776	186.532931554	181.8768833405	181.8768833405	181.8768833405	181.8768833405	167.8863538528	167.8863538528	167.8863538528	167.8863538528	167.8863538528	145.5015066724	145.5015066724	145.5015066724	145.5015066724	145.5015066724
21								138.6198880758	138.6108480413	138.6108480413	150.6702539819	150.6702539819	150.6612139475	146.9005596212	146.9005596212	146.9005596212	146.9005596212	135.6005165734	135.6005165734	135.6005165734	135.6005165734	135.6005165734	117.5204476969	117.5204476969	117.5204476969	117.5204476969	117.5204476969
110								726.104175635	726.0568230736	726.0568230736	789.2251399053	789.2251399053	789.177787344	769.4791218252	769.4791218252	769.4791218252	769.4791218252	710.2884201464	710.2884201464	710.2884201464	710.2884201464	710.2884201464	615.5832974602	615.5832974602	615.5832974602	615.5832974602	615.5832974602
100								660.0947051227	660.0516573396	660.0516573396	717.4773999139	717.4773999139	717.4343521309	699.5264743866	699.5264743866	699.5264743866	699.5264743866	645.7167455876	645.7167455876	645.7167455876	645.7167455876	645.7167455876	559.6211795093	559.6211795093	559.6211795093	559.6211795093	559.6211795093
130								858.1231166595	858.0671545415	858.0671545415	932.7206198881	932.7206198881	932.6646577701	909.3844167025	909.3844167025	909.3844167025	909.3844167025	839.4317692639	839.4317692639	839.4317692639	839.4317692639	839.4317692639	727.507533362	727.507533362	727.507533362	727.507533362	727.507533362
173								1141.9638398623	1141.8893671976	1141.8893671976	1241.2359018511	1241.2359018511	1241.1614291864	1210.1808006888	1210.1808006888	1210.1808006888	1210.1808006888	1117.0899698666	1117.0899698666	1117.0899698666	1117.0899698666	1117.0899698666	968.144640551	968.144640551	968.144640551	968.144640551	968.144640551
40								264.0378820491	264.0206629359	264.0206629359	286.9909599656	286.9909599656	286.9737408523	279.8105897546	279.8105897546	279.8105897546	279.8105897546	258.286698235	258.286698235	258.286698235	258.286698235	258.286698235	223.8484718037	223.8484718037	223.8484718037	223.8484718037	223.8484718037
29								191.4274644856	191.4149806285	191.4149806285	208.068445975	208.068445975	208.055962118	202.8626775721	202.8626775721	202.8626775721	202.8626775721	187.2578562204	187.2578562204	187.2578562204	187.2578562204	187.2578562204	162.2901420577	162.2901420577	162.2901420577	162.2901420577	162.2901420577
26								171.6246233319	171.6134309083	171.6134309083	186.5441239776	186.5441239776	186.532931554	181.8768833405	181.8768833405	181.8768833405	181.8768833405	167.8863538528	167.8863538528	167.8863538528	167.8863538528	167.8863538528	145.5015066724	145.5015066724	145.5015066724	145.5015066724	145.5015066724
30								198.0284115368	198.0154972019	198.0154972019	215.2432199742	215.2432199742	215.2303056393	209.857942316	209.857942316	209.857942316	209.857942316	193.7150236763	193.7150236763	193.7150236763	193.7150236763	193.7150236763	167.8863538528	167.8863538528	167.8863538528	167.8863538528	167.8863538528
26								171.6246233319	171.6134309083	171.6134309083	186.5441239776	186.5441239776	186.532931554	181.8768833405	181.8768833405	181.8768833405	181.8768833405	167.8863538528	167.8863538528	167.8863538528	167.8863538528	167.8863538528	145.5015066724	145.5015066724	145.5015066724	145.5015066724	145.5015066724
31								204.629358588	204.6160137753	204.6160137753	222.4179939733	222.4179939733	222.4046491606	216.8532070598	216.8532070598	216.8532070598	216.8532070598	200.1721911322	200.1721911322	200.1721911322	200.1721911322	200.1721911322	173.4825656479	173.4825656479	173.4825656479	173.4825656479	173.4825656479
34								224.4321997417	224.4175634955	224.4175634955	243.9423159707	243.9423159707	243.9276797245	237.8390012914	237.8390012914	237.8390012914	237.8390012914	219.5436934998	219.5436934998	219.5436934998	219.5436934998	219.5436934998	190.2712010331	190.2712010331	190.2712010331	190.2712010331	190.2712010331
31								204.629358588	204.6160137753	204.6160137753	222.4179939733	222.4179939733	222.4046491606	216.8532070598	216.8532070598	216.8532070598	216.8532070598	200.1721911322	200.1721911322	200.1721911322	200.1721911322	200.1721911322	173.4825656479	173.4825656479	173.4825656479	173.4825656479	173.4825656479
56								369.6530348687	369.6289281102	369.6289281102	401.7873439518	401.7873439518	401.7632371933	391.7348256565	391.7348256565	391.7348256565	391.7348256565	361.6013775291	361.6013775291	361.6013775291	361.6013775291	361.6013775291	313.3878605252	313.3878605252	313.3878605252	313.3878605252	313.3878605252
28								184.8265174344	184.8144640551	184.8144640551	200.8936719759	200.8936719759	200.8816185966	195.8674128282	195.8674128282	195.8674128282	195.8674128282	180.8006887645	180.8006887645	180.8006887645	180.8006887645	180.8006887645	156.6939302626	156.6939302626	156.6939302626	156.6939302626	156.6939302626
40								264.0378820491	264.0206629359	264.0206629359	286.9909599656	286.9909599656	286.9737408523	279.8105897546	279.8105897546	279.8105897546	279.8105897546	258.286698235	258.286698235	258.286698235	258.286698235	258.286698235	223.8484718037	223.8484718037	223.8484718037	223.8484718037	223.8484718037
19								125.4179939733	125.4098148945	125.4098148945	136.3207059836	136.3207059836	136.3125269049	132.9100301334	132.9100301334	132.9100301334	132.9100301334	122.6861816616	122.6861816616	122.6861816616	122.6861816616	122.6861816616	106.3280241068	106.3280241068	106.3280241068	106.3280241068	106.3280241068
92								607.2871287129	607.2475247525	607.2475247525	660.0792079208	660.0792079208	660.0396039604	643.5643564356	643.5643564356	643.5643564356	643.5643564356	594.0594059406	594.0594059406	594.0594059406	594.0594059406	594.0594059406	514.8514851485	514.8514851485	514.8514851485	514.8514851485	514.8514851485
48								316.8454584589	316.824795523	316.824795523	344.3891519587	344.3891519587	344.3684890228	335.7727077056	335.7727077056	335.7727077056	335.7727077056	309.944037882	309.944037882	309.944037882	309.944037882	309.944037882	268.6181661644	268.6181661644	268.6181661644	268.6181661644	268.6181661644
95								627.0899698666	627.0490744727	627.0490744727	681.6035299182	681.6035299182	681.5626345243	664.5501506672	664.5501506672	664.5501506672	664.5501506672	613.4309083082	613.4309083082	613.4309083082	613.4309083082	613.4309083082	531.6401205338	531.6401205338	531.6401205338	531.6401205338	531.6401205338
22								145.220835127	145.2113646147	145.2113646147	157.8450279811	157.8450279811	157.8355574688	153.895824365	153.895824365	153.895824365	153.895824365	142.0576840293	142.0576840293	142.0576840293	142.0576840293	142.0576840293	123.116659492	123.116659492	123.116659492	123.116659492	123.116659492
22								145.220835127	145.2113646147	145.2113646147	157.8450279811	157.8450279811	157.8355574688	153.895824365	153.895824365	153.895824365	153.895824365	142.0576840293	142.0576840293	142.0576840293	142.0576840293	142.0576840293	123.116659492	123.116659492	123.116659492	123.116659492	123.116659492
22								145.220835127	145.2113646147	145.2113646147	157.8450279811	157.8450279811	157.8355574688	153.895824365	153.895824365	153.895824365	153.895824365	142.0576840293	142.0576840293	142.0576840293	142.0576840293	142.0576840293	123.116659492	123.116659492	123.116659492	123.116659492	123.116659492
20								67.8132678133	67.8132678133	67.8132678133	67.4889434889	67.4889434889	67.4791154791	66.3390663391	66.3390663391	66.3390663391	66.3390663391	66.8304668305	66.8304668305	66.8304668305	66.8304668305	66.8304668305	51.1056511057	51.1056511057	51.1056511057	51.1056511057	51.1056511057
20								67.8132678133	67.8132678133	67.8132678133	67.4889434889	67.4889434889	67.4791154791	66.3390663391	66.3390663391	66.3390663391	66.3390663391	66.8304668305	66.8304668305	66.8304668305	66.8304668305	66.8304668305	51.1056511057	51.1056511057	51.1056511057	51.1056511057	51.1056511057
141								478.0835380835	478.0835380835	478.0835380835	475.7970515971	475.7970515971	475.7277641278	467.6904176904	467.6904176904	467.6904176904	467.6904176904	471.1547911548	471.1547911548	471.1547911548	471.1547911548	471.1547911548	360.2948402948	360.2948402948	360.2948402948	360.2948402948	360.2948402948
159								539.1154791155	539.1154791155	539.1154791155	536.5371007371	536.5371007371	536.458968059	527.3955773956	527.3955773956	527.3955773956	527.3955773956	531.3022113022	531.3022113022	531.3022113022	531.3022113022	531.3022113022	406.2899262899	406.2899262899	406.2899262899	406.2899262899	406.2899262899
97								328.8943488943	328.8943488943	328.8943488943	327.3213759214	327.3213759214	327.2737100737	321.7444717445	321.7444717445	321.7444717445	321.7444717445	324.1277641278	324.1277641278	324.1277641278	324.1277641278	324.1277641278	247.8624078624	247.8624078624	247.8624078624	247.8624078624	247.8624078624
68								230.5651105651	230.5651105651	230.5651105651	229.4624078624	229.4624078624	229.428992629	225.5528255528	225.5528255528	225.5528255528	225.5528255528	227.2235872236	227.2235872236	227.2235872236	227.2235872236	227.2235872236	173.7592137592	173.7592137592	173.7592137592	173.7592137592	173.7592137592
80								271.2530712531	271.2530712531	271.2530712531	269.9557739558	269.9557739558	269.9164619165	265.3562653563	265.3562653563	265.3562653563	265.3562653563	267.3218673219	267.3218673219	267.3218673219	267.3218673219	267.3218673219	204.4226044226	204.4226044226	204.4226044226	204.4226044226	204.4226044226
78								264.4717444717	264.4717444717	264.4717444717	263.2068796069	263.2068796069	263.1685503686	258.7223587224	258.7223587224	258.7223587224	258.7223587224	260.6388206388	260.6388206388	260.6388206388	260.6388206388	260.6388206388	199.312039312	199.312039312	199.312039312	199.312039312	199.312039312
109								369.5823095823	369.5823095823	369.5823095823	367.8147420147	367.8147420147	367.7611793612	361.5479115479	361.5479115479	361.5479115479	361.5479115479	364.226044226	364.226044226	364.226044226	364.226044226	364.226044226	278.5257985258	278.5257985258	278.5257985258	278.5257985258	278.5257985258
42								142.4078624079	142.4078624079	142.4078624079	141.7267813268	141.7267813268	141.7061425061	139.312039312	139.312039312	139.312039312	139.312039312	140.343980344	140.343980344	140.343980344	140.343980344	140.343980344	107.3218673219	107.3218673219	107.3218673219	107.3218673219	107.3218673219
113								383.144963145	383.144963145	383.144963145	381.3125307125	381.3125307125	381.257002457	374.8157248157	374.8157248157	374.8157248157	374.8157248157	377.5921375921	377.5921375921	377.5921375921	377.5921375921	377.5921375921	288.7469287469	288.7469287469	288.7469287469	288.7469287469	288.7469287469
17								57.6412776413	57.6412776413	57.6412776413	57.3656019656	57.3656019656	57.3572481572	56.3882063882	56.3882063882	56.3882063882	56.3882063882	56.8058968059	56.8058968059	56.8058968059	56.8058968059	56.8058968059	43.4398034398	43.4398034398	43.4398034398	43.4398034398	43.4398034398
46								155.9705159705	155.9705159705	155.9705159705	155.2245700246	155.2245700246	155.201965602	152.5798525799	152.5798525799	152.5798525799	152.5798525799	153.7100737101	153.7100737101	153.7100737101	153.7100737101	153.7100737101	117.542997543	117.542997543	117.542997543	117.542997543	117.542997543
26								88.1572481572	88.1572481572	88.1572481572	87.7356265356	87.7356265356	87.7228501229	86.2407862408	86.2407862408	86.2407862408	86.2407862408	86.8796068796	86.8796068796	86.8796068796	86.8796068796	86.8796068796	66.4373464373	66.4373464373	66.4373464373	66.4373464373	66.4373464373
39								132.2358722359	132.2358722359	132.2358722359	131.6034398034	131.6034398034	131.5842751843	129.3611793612	129.3611793612	129.3611793612	129.3611793612	130.3194103194	130.3194103194	130.3194103194	130.3194103194	130.3194103194	99.656019656	99.656019656	99.656019656	99.656019656	99.656019656
49								166.1425061425	166.1425061425	166.1425061425	165.3479115479	165.3479115479	165.3238329238	162.5307125307	162.5307125307	162.5307125307	162.5307125307	163.7346437346	163.7346437346	163.7346437346	163.7346437346	163.7346437346	125.2088452088	125.2088452088	125.2088452088	125.2088452088	125.2088452088
79								267.8624078624	267.8624078624	267.8624078624	266.5813267813	266.5813267813	266.5425061425	262.0393120393	262.0393120393	262.0393120393	262.0393120393	263.9803439803	263.9803439803	263.9803439803	263.9803439803	263.9803439803	201.8673218673	201.8673218673	201.8673218673	201.8673218673	201.8673218673
112								379.7542997543	379.7542997543	379.7542997543	377.9380835381	377.9380835381	377.883046683	371.4987714988	371.4987714988	371.4987714988	371.4987714988	374.2506142506	374.2506142506	374.2506142506	374.2506142506	374.2506142506	286.1916461916	286.1916461916	286.1916461916	286.1916461916	286.1916461916
120								406.8796068796	406.8796068796	406.8796068796	404.9336609337	404.9336609337	404.8746928747	398.0343980344	398.0343980344	398.0343980344	398.0343980344	400.9828009828	400.9828009828	400.9828009828	400.9828009828	400.9828009828	306.6339066339	306.6339066339	306.6339066339	306.6339066339	306.6339066339
40								135.6265356265	135.6265356265	135.6265356265	134.9778869779	134.9778869779	134.9582309582	132.6781326781	132.6781326781	132.6781326781	132.6781326781	133.6609336609	133.6609336609	133.6609336609	133.6609336609	133.6609336609	102.2113022113	102.2113022113	102.2113022113	102.2113022113	102.2113022113
101								342.457002457	342.457002457	342.457002457	340.8191646192	340.8191646192	340.7695331695	335.0122850123	335.0122850123	335.0122850123	335.0122850123	337.4938574939	337.4938574939	337.4938574939	337.4938574939	337.4938574939	258.0835380835	258.0835380835	258.0835380835	258.0835380835	258.0835380835
184								623.8820638821	623.8820638821	623.8820638821	620.8982800983	620.8982800983	620.8078624079	610.3194103194	610.3194103194	610.3194103194	610.3194103194	614.8402948403	614.8402948403	614.8402948403	614.8402948403	614.8402948403	470.171990172	470.171990172	470.171990172	470.171990172	470.171990172
40								135.6265356265	135.6265356265	135.6265356265	134.9778869779	134.9778869779	134.9582309582	132.6781326781	132.6781326781	132.6781326781	132.6781326781	133.6609336609	133.6609336609	133.6609336609	133.6609336609	133.6609336609	102.2113022113	102.2113022113	102.2113022113	102.2113022113	102.2113022113
130								440.7862407862	440.7862407862	440.7862407862	438.6781326781	438.6781326781	438.6142506143	431.2039312039	431.2039312039	431.2039312039	431.2039312039	434.398034398	434.398034398	434.398034398	434.398034398	434.398034398	332.1867321867	332.1867321867	332.1867321867	332.1867321867	332.1867321867
70								237.3464373464	237.3464373464	237.3464373464	236.2113022113	236.2113022113	236.1769041769	232.1867321867	232.1867321867	232.1867321867	232.1867321867	233.9066339066	233.9066339066	233.9066339066	233.9066339066	233.9066339066	178.8697788698	178.8697788698	178.8697788698	178.8697788698	178.8697788698
55								186.4864864865	186.4864864865	186.4864864865	185.5945945946	185.5945945946	185.5675675676	182.4324324324	182.4324324324	182.4324324324	182.4324324324	183.7837837838	183.7837837838	183.7837837838	183.7837837838	183.7837837838	140.5405405405	140.5405405405	140.5405405405	140.5405405405	140.5405405405
155								706.641025641	706.5085470085	706.5085470085	662.3931623932	662.3931623932	662.3931623932	662.3931623932	662.3931623932	662.3931623932	662.3931623932	662.3931623932	662.3931623932	662.3931623932	662.3931623932	662.3931623932	476.9230769231	476.9230769231	476.9230769231	476.9230769231	476.9230769231
28								127.6512820513	127.6273504274	127.6273504274	119.6581196581	119.6581196581	119.6581196581	119.6581196581	119.6581196581	119.6581196581	119.6581196581	119.6581196581	119.6581196581	119.6581196581	119.6581196581	119.6581196581	86.1538461538	86.1538461538	86.1538461538	86.1538461538	86.1538461538
37								168.6820512821	168.6504273504	168.6504273504	158.1196581197	158.1196581197	158.1196581197	158.1196581197	158.1196581197	158.1196581197	158.1196581197	158.1196581197	158.1196581197	158.1196581197	158.1196581197	158.1196581197	113.8461538462	113.8461538462	113.8461538462	113.8461538462	113.8461538462
50								227.9487179487	227.905982906	227.905982906	213.6752136752	213.6752136752	213.6752136752	213.6752136752	213.6752136752	213.6752136752	213.6752136752	213.6752136752	213.6752136752	213.6752136752	213.6752136752	213.6752136752	153.8461538462	153.8461538462	153.8461538462	153.8461538462	153.8461538462
200								911.7948717949	911.6239316239	911.6239316239	854.7008547009	854.7008547009	854.7008547009	854.7008547009	854.7008547009	854.7008547009	854.7008547009	854.7008547009	854.7008547009	854.7008547009	854.7008547009	854.7008547009	615.3846153846	615.3846153846	615.3846153846	615.3846153846	615.3846153846
122								556.1948717949	556.0905982906	556.0905982906	521.3675213675	521.3675213675	521.3675213675	521.3675213675	521.3675213675	521.3675213675	521.3675213675	521.3675213675	521.3675213675	521.3675213675	521.3675213675	521.3675213675	375.3846153846	375.3846153846	375.3846153846	375.3846153846	375.3846153846
30								136.7692307692	136.7435897436	136.7435897436	128.2051282051	128.2051282051	128.2051282051	128.2051282051	128.2051282051	128.2051282051	128.2051282051	128.2051282051	128.2051282051	128.2051282051	128.2051282051	128.2051282051	92.3076923077	92.3076923077	92.3076923077	92.3076923077	92.3076923077
15								68.3846153846	68.3717948718	68.3717948718	64.1025641026	64.1025641026	64.1025641026	64.1025641026	64.1025641026	64.1025641026	64.1025641026	64.1025641026	64.1025641026	64.1025641026	64.1025641026	64.1025641026	46.1538461538	46.1538461538	46.1538461538	46.1538461538	46.1538461538
200								911.7948717949	911.6239316239	911.6239316239	854.7008547009	854.7008547009	854.7008547009	854.7008547009	854.7008547009	854.7008547009	854.7008547009	854.7008547009	854.7008547009	854.7008547009	854.7008547009	854.7008547009	615.3846153846	615.3846153846	615.3846153846	615.3846153846	615.3846153846
105								478.6923076923	478.6025641026	478.6025641026	448.7179487179	448.7179487179	448.7179487179	448.7179487179	448.7179487179	448.7179487179	448.7179487179	448.7179487179	448.7179487179	448.7179487179	448.7179487179	448.7179487179	323.0769230769	323.0769230769	323.0769230769	323.0769230769	323.0769230769
26								118.5333333333	118.5111111111	118.5111111111	111.1111111111	111.1111111111	111.1111111111	111.1111111111	111.1111111111	111.1111111111	111.1111111111	111.1111111111	111.1111111111	111.1111111111	111.1111111111	111.1111111111	80	80	80	80	80
15								68.3846153846	68.3717948718	68.3717948718	64.1025641026	64.1025641026	64.1025641026	64.1025641026	64.1025641026	64.1025641026	64.1025641026	64.1025641026	64.1025641026	64.1025641026	64.1025641026	64.1025641026	46.1538461538	46.1538461538	46.1538461538	46.1538461538	46.1538461538
15								68.3846153846	68.3717948718	68.3717948718	64.1025641026	64.1025641026	64.1025641026	64.1025641026	64.1025641026	64.1025641026	64.1025641026	64.1025641026	64.1025641026	64.1025641026	64.1025641026	64.1025641026	46.1538461538	46.1538461538	46.1538461538	46.1538461538	46.1538461538
52								237.0666666667	237.0222222222	237.0222222222	222.2222222222	222.2222222222	222.2222222222	222.2222222222	222.2222222222	222.2222222222	222.2222222222	222.2222222222	222.2222222222	222.2222222222	222.2222222222	222.2222222222	160	160	160	160	160
43								196.0358974359	195.9991452991	195.9991452991	183.7606837607	183.7606837607	183.7606837607	183.7606837607	183.7606837607	183.7606837607	183.7606837607	183.7606837607	183.7606837607	183.7606837607	183.7606837607	183.7606837607	132.3076923077	132.3076923077	132.3076923077	132.3076923077	132.3076923077
24								109.4153846154	109.3948717949	109.3948717949	102.5641025641	102.5641025641	102.5641025641	102.5641025641	102.5641025641	102.5641025641	102.5641025641	102.5641025641	102.5641025641	102.5641025641	102.5641025641	102.5641025641	73.8461538462	73.8461538462	73.8461538462	73.8461538462	73.8461538462
53								241.6256410256	241.5803418803	241.5803418803	226.4957264957	226.4957264957	226.4957264957	226.4957264957	226.4957264957	226.4957264957	226.4957264957	226.4957264957	226.4957264957	226.4957264957	226.4957264957	226.4957264957	163.0769230769	163.0769230769	163.0769230769	163.0769230769	163.0769230769
32								180.790960452	180.790960452	180.790960452	200.9190207156	200.8587570621	200.8587570621	195.856873823	195.856873823	195.856873823	195.856873823	168.7382297552	168.7382297552	168.7382297552	168.7382297552	168.7382297552	132.5800376648	132.5800376648	132.5800376648	132.5800376648	132.5800376648
39								220.3389830508	220.3389830508	220.3389830508	244.8700564972	244.7966101695	244.7966101695	238.7005649718	238.7005649718	238.7005649718	238.7005649718	205.6497175141	205.6497175141	205.6497175141	205.6497175141	205.6497175141	161.581920904	161.581920904	161.581920904	161.581920904	161.581920904
147								830.5084745763	830.5084745763	830.5084745763	922.9717514124	922.6949152542	922.6949152542	899.7175141243	899.7175141243	899.7175141243	899.7175141243	775.1412429379	775.1412429379	775.1412429379	775.1412429379	775.1412429379	609.0395480226	609.0395480226	609.0395480226	609.0395480226	609.0395480226
39								220.3389830508	220.3389830508	220.3389830508	244.8700564972	244.7966101695	244.7966101695	238.7005649718	238.7005649718	238.7005649718	238.7005649718	205.6497175141	205.6497175141	205.6497175141	205.6497175141	205.6497175141	161.581920904	161.581920904	161.581920904	161.581920904	161.581920904
25								141.2429378531	141.2429378531	141.2429378531	156.9679849341	156.9209039548	156.9209039548	153.0131826742	153.0131826742	153.0131826742	153.0131826742	131.8267419962	131.8267419962	131.8267419962	131.8267419962	131.8267419962	103.5781544256	103.5781544256	103.5781544256	103.5781544256	103.5781544256
124								700.5649717514	700.5649717514	700.5649717514	778.5612052731	778.3276836158	778.3276836158	758.945386064	758.945386064	758.945386064	758.945386064	653.8606403013	653.8606403013	653.8606403013	653.8606403013	653.8606403013	513.747645951	513.747645951	513.747645951	513.747645951	513.747645951
25								141.2429378531	141.2429378531	141.2429378531	156.9679849341	156.9209039548	156.9209039548	153.0131826742	153.0131826742	153.0131826742	153.0131826742	131.8267419962	131.8267419962	131.8267419962	131.8267419962	131.8267419962	103.5781544256	103.5781544256	103.5781544256	103.5781544256	103.5781544256
25								141.2429378531	141.2429378531	141.2429378531	156.9679849341	156.9209039548	156.9209039548	153.0131826742	153.0131826742	153.0131826742	153.0131826742	131.8267419962	131.8267419962	131.8267419962	131.8267419962	131.8267419962	103.5781544256	103.5781544256	103.5781544256	103.5781544256	103.5781544256
25								141.2429378531	141.2429378531	141.2429378531	156.9679849341	156.9209039548	156.9209039548	153.0131826742	153.0131826742	153.0131826742	153.0131826742	131.8267419962	131.8267419962	131.8267419962	131.8267419962	131.8267419962	103.5781544256	103.5781544256	103.5781544256	103.5781544256	103.5781544256
25								141.2429378531	141.2429378531	141.2429378531	156.9679849341	156.9209039548	156.9209039548	153.0131826742	153.0131826742	153.0131826742	153.0131826742	131.8267419962	131.8267419962	131.8267419962	131.8267419962	131.8267419962	103.5781544256	103.5781544256	103.5781544256	103.5781544256	103.5781544256
25								141.2429378531	141.2429378531	141.2429378531	156.9679849341	156.9209039548	156.9209039548	153.0131826742	153.0131826742	153.0131826742	153.0131826742	131.8267419962	131.8267419962	131.8267419962	131.8267419962	131.8267419962	103.5781544256	103.5781544256	103.5781544256	103.5781544256	103.5781544256
64								549.8281786942	549.8281786942	549.8281786942	476.5910652921	476.4810996564	476.4810996564	412.3711340206	412.3711340206	412.3711340206	412.3711340206	373.883161512	373.883161512	373.883161512	373.883161512	373.883161512	329.8969072165	329.8969072165	329.8969072165	329.8969072165	329.8969072165
32								274.9140893471	274.9140893471	274.9140893471	238.295532646	238.2405498282	238.2405498282	206.1855670103	206.1855670103	206.1855670103	206.1855670103	186.941580756	186.941580756	186.941580756	186.941580756	186.941580756	164.9484536082	164.9484536082	164.9484536082	164.9484536082	164.9484536082
20								171.8213058419	171.8213058419	171.8213058419	148.9347079038	148.9003436426	148.9003436426	128.8659793814	128.8659793814	128.8659793814	128.8659793814	116.8384879725	116.8384879725	116.8384879725	116.8384879725	116.8384879725	103.0927835052	103.0927835052	103.0927835052	103.0927835052	103.0927835052
